order_id,customer_id,outlet_id,platform_id,order_datetime,order_status,cancellation_reason,gross_order_value,platform_funded_discount,restaurant_funded_discount,net_order_value,commission_amount,other_deductions,customer_delivery_fee,refund_amount,restaurant_settlement,packaging_cost,promised_minutes,prep_minutes,delivery_minutes,rating,basket_type,is_combo_order
51329,34357,3,2,2022-01-06 22:50:36,completed,,678.0,0.0,0.0,678.0,189.84,4.75,91.53,0.0,483.41,15.0,40,26,13,5,2 mains + beverage,0
51330,33676,3,2,2022-01-06 14:52:33,completed,,389.0,56.09,0.0,332.91,108.92,2.72,52.52,0.0,221.26,15.0,40,15,25,3,1 main,0
51331,33482,3,1,2022-01-06 21:03:37,completed,,275.0,0.0,0.0,275.0,77.0,1.93,35.75,0.0,196.07,15.0,40,23,35,5,1 main,0
51332,34174,1,2,2022-01-07 22:14:39,completed,,319.0,72.83,0.0,246.17,89.32,2.23,43.07,0.0,154.62,15.0,40,22,17,,1 main,0
51333,34358,1,2,2022-01-07 12:01:44,completed,,707.0,0.0,59.29,647.71,197.96,4.95,95.45,0.0,444.8,15.0,40,13,25,5,2 mains,0
51334,34359,1,2,2022-01-07 11:54:52,completed,,210.0,0.0,0.0,210.0,58.8,1.47,28.35,0.0,149.73,15.0,40,16,26,5,1 main,0
51335,33593,1,1,2022-01-07 08:19:59,completed,,334.0,120.08,0.0,213.92,93.52,2.34,43.42,0.0,118.06,15.0,40,16,13,5,1 main,0
51336,34360,1,2,2022-01-07 12:12:51,completed,,337.0,73.4,0.0,263.6,94.36,2.36,45.5,0.0,166.88,15.0,40,24,13,5,1 main,0
51337,33830,1,1,2022-01-07 11:11:52,completed,,414.0,0.0,0.0,414.0,115.92,2.9,53.82,0.0,295.18,15.0,40,21,9,,1 main + beverage,0
51338,34361,1,1,2022-01-07 20:10:57,completed,,302.0,61.86,0.0,240.14,84.56,2.11,39.26,0.0,153.47,15.0,40,16,17,,1 main,0
51339,33244,1,2,2022-01-07 17:17:34,completed,,400.0,55.5,0.0,344.5,112.0,2.8,54.0,0.0,229.7,15.0,40,11,44,5,1 main + beverage,0
51340,34362,1,2,2022-01-07 15:42:52,completed,,433.0,76.14,0.0,356.86,121.24,3.03,58.46,0.0,232.59,15.0,40,19,21,,1 main + beverage,0
51341,34363,1,1,2022-01-07 20:29:32,completed,,309.6,0.0,45.55,264.05,86.69,2.17,40.25,0.0,175.19,15.0,40,13,20,5,1 main + add-on,1
51342,34364,1,2,2022-01-07 20:23:58,completed,,389.0,67.87,0.0,321.13,108.92,2.72,52.52,0.0,209.48,15.0,40,15,21,3,1 main,0
51343,34365,1,2,2022-01-07 16:09:34,completed,,740.0,0.0,0.0,740.0,207.2,5.18,99.9,0.0,527.62,15.0,40,21,20,4,2 mains,0
51344,34366,1,2,2022-01-07 18:04:53,completed,,353.0,0.0,0.0,353.0,98.84,2.47,47.66,0.0,251.69,15.0,40,23,28,5,1 main + beverage,0
51345,34367,1,1,2022-01-07 10:23:29,completed,,558.0,0.0,0.0,558.0,156.24,3.91,72.54,0.0,397.85,15.0,40,30,25,5,2 mains + beverage,0
51346,34368,1,1,2022-01-07 12:51:45,cancelled,platform technical issue,346.0,0.0,0.0,346.0,96.88,2.42,44.98,0.0,246.7,0.0,40,28,12,,1 main,0
51347,34369,1,2,2022-01-07 20:02:55,completed,,308.0,0.0,0.0,308.0,86.24,2.16,41.58,0.0,219.6,15.0,40,20,24,5,1 main + beverage,0
51348,34370,1,1,2022-01-07 19:20:10,completed,,322.0,47.25,0.0,274.75,90.16,2.25,41.86,0.0,182.34,15.0,40,30,14,5,1 main,0
51349,34371,1,1,2022-01-07 11:27:48,completed,,332.0,0.0,0.0,332.0,92.96,2.32,43.16,0.0,236.72,15.0,40,20,19,3,1 main + beverage,0
51350,34019,1,1,2022-01-07 20:05:02,completed,,770.0,215.76,0.0,554.24,215.6,5.39,100.1,0.0,333.25,15.0,40,22,27,5,2 mains,0
51351,34372,1,1,2022-01-07 17:01:26,completed,,385.0,0.0,0.0,385.0,107.8,2.69,50.05,0.0,274.5,15.0,40,15,68,,1 main,0
51352,34373,1,2,2022-01-07 20:15:38,completed,,305.0,0.0,0.0,305.0,85.4,2.14,41.18,0.0,217.47,15.0,40,22,25,,1 main,0
51353,34374,2,2,2022-01-07 11:41:25,completed,,694.0,0.0,94.04,599.96,194.32,4.86,93.69,0.0,400.78,15.0,40,19,16,,2 mains,0
51354,34375,2,1,2022-01-07 18:00:55,completed,,712.0,0.0,88.83,623.17,199.36,4.98,92.56,0.0,418.83,15.0,40,17,24,,2 mains,0
51355,33508,2,1,2022-01-07 16:14:20,completed,,290.0,49.15,0.0,240.85,81.2,2.03,37.7,0.0,157.62,15.0,40,28,17,5,1 main,0
51356,34259,2,1,2022-01-07 18:20:33,completed,,366.0,0.0,0.0,366.0,102.48,2.56,47.58,0.0,260.96,15.0,40,26,26,5,1 main,0
51357,34376,2,2,2022-01-07 17:12:28,completed,,661.0,0.0,0.0,661.0,185.08,4.63,89.23,0.0,471.29,15.0,40,18,36,5,2 mains,0
51358,33358,2,2,2022-01-07 13:31:19,completed,,293.0,49.73,0.0,243.27,82.04,2.05,39.55,0.0,159.18,15.0,40,20,18,,1 main,0
51359,34377,2,1,2022-01-07 22:48:25,completed,,510.0,98.0,0.0,412.0,142.8,3.57,66.3,0.0,265.63,15.0,40,24,13,3,2 mains,0
51360,34378,2,2,2022-01-07 21:24:24,completed,,348.0,43.04,0.0,304.96,97.44,2.44,46.98,0.0,205.08,15.0,40,18,20,,1 main + add-on,0
51361,34379,2,1,2022-01-07 11:25:00,completed,,549.0,0.0,0.0,549.0,153.72,3.84,71.37,0.0,391.44,15.0,40,18,21,5,2 mains,1
51362,34380,2,1,2022-01-07 21:20:18,completed,,346.0,0.0,0.0,346.0,96.88,2.42,44.98,0.0,246.7,15.0,40,17,8,3,1 main + beverage,0
51363,34381,2,2,2022-01-07 16:08:42,completed,,376.2,0.0,0.0,376.2,105.34,2.63,50.79,0.0,268.23,15.0,40,10,24,5,1 main + beverage,1
51364,34382,3,2,2022-01-07 11:28:31,completed,,630.0,119.94,0.0,510.06,176.4,4.41,85.05,0.0,329.25,15.0,40,26,28,3,2 mains,0
51365,33404,3,2,2022-01-07 22:03:55,completed,,252.0,40.87,0.0,211.13,70.56,1.76,34.02,0.0,138.81,15.0,40,24,24,2,1 main + beverage,0
51366,34383,3,1,2022-01-07 21:29:12,completed,,415.0,0.0,0.0,415.0,116.2,2.91,53.95,0.0,295.89,15.0,40,26,13,4,1 main + beverage,0
51367,34384,3,2,2022-01-07 22:03:44,completed,,643.0,234.89,0.0,408.11,180.04,4.5,86.81,0.0,223.57,15.0,40,18,19,4,2 mains,0
51368,34385,3,1,2022-01-07 17:07:04,completed,,346.0,77.25,0.0,268.75,96.88,2.42,44.98,0.0,169.45,15.0,40,24,13,5,1 main,0
51369,34386,3,1,2022-01-07 22:16:16,completed,,731.0,210.1,0.0,520.9,204.68,5.12,95.03,0.0,311.1,15.0,40,17,15,4,2 mains,0
51370,33928,3,2,2022-01-07 19:22:06,completed,,306.9,0.0,45.29,261.61,85.93,2.15,41.43,0.0,173.53,15.0,40,20,22,,1 main + beverage,1
51371,34387,1,1,2022-01-08 14:07:26,completed,,346.0,91.87,0.0,254.13,96.88,2.42,44.98,0.0,154.83,15.0,45,24,12,4,1 main,0
51372,34388,1,1,2022-01-08 09:52:49,completed,,414.0,0.0,39.24,374.76,115.92,2.9,53.82,0.0,255.94,15.0,45,15,18,4,1 main + beverage,0
51373,34389,1,1,2022-01-08 19:05:04,completed,,302.0,0.0,0.0,302.0,84.56,2.11,39.26,0.0,215.33,15.0,45,19,49,,1 main,0
51374,34050,1,1,2022-01-08 20:05:40,completed,,770.0,0.0,0.0,770.0,215.6,5.39,100.1,0.0,549.01,15.0,45,14,26,,2 mains,0
51375,34390,1,1,2022-01-08 22:29:27,completed,,701.0,104.91,0.0,596.09,196.28,4.91,91.13,0.0,394.9,15.0,45,29,16,5,2 mains,0
51376,34391,1,2,2022-01-08 22:11:26,completed,,419.0,0.0,111.45,307.55,117.32,2.93,56.57,0.0,187.3,15.0,45,25,28,4,1 main + beverage,0
51377,33834,1,1,2022-01-08 22:40:21,completed,,302.0,0.0,0.0,302.0,84.56,2.11,39.26,0.0,215.33,15.0,45,23,18,2,1 main,0
51378,33582,1,1,2022-01-08 13:19:08,completed,,376.0,86.03,0.0,289.97,105.28,2.63,48.88,0.0,182.06,15.0,45,12,18,5,1 main + add-on,0
51379,33949,1,2,2022-01-08 12:52:34,completed,,278.0,0.0,44.26,233.74,77.84,1.95,37.53,0.0,153.95,15.0,45,21,27,,1 main,0
51380,34392,1,1,2022-01-08 12:32:17,completed,,334.0,57.28,0.0,276.72,93.52,2.34,43.42,0.0,180.87,15.0,45,22,20,5,1 main,0
51381,34393,1,1,2022-01-08 22:07:18,completed,,346.0,0.0,0.0,346.0,96.88,2.42,44.98,0.0,246.7,15.0,45,20,34,3,1 main,0
51382,33735,1,1,2022-01-08 13:27:06,completed,,366.0,0.0,74.29,291.71,102.48,2.56,47.58,0.0,186.67,15.0,45,20,24,,1 main,0
51383,33196,1,2,2022-01-08 21:05:58,completed,,651.6,191.47,0.0,460.13,182.45,4.56,87.97,0.0,273.12,15.0,45,22,19,5,2 mains + beverage,1
51384,33529,1,1,2022-01-08 20:00:52,completed,,344.0,0.0,63.67,280.33,96.32,2.41,44.72,0.0,181.6,15.0,45,10,30,3,1 main + add-on,0
51385,34394,1,2,2022-01-08 18:39:54,completed,,696.0,129.38,0.0,566.62,194.88,4.87,93.96,0.0,366.87,15.0,45,16,25,5,2 mains + beverage,0
51386,34395,1,2,2022-01-08 11:20:44,completed,,694.0,0.0,83.58,610.42,194.32,4.86,93.69,0.0,411.25,15.0,45,22,21,4,2 mains,0
51387,34396,1,1,2022-01-08 12:54:09,completed,,604.0,0.0,0.0,604.0,169.12,4.23,78.52,0.0,430.65,15.0,45,14,10,5,2 mains,0
51388,33206,1,2,2022-01-08 14:15:05,completed,,605.0,0.0,0.0,605.0,169.4,4.24,81.68,0.0,431.37,15.0,45,17,25,5,2 mains,0
51389,33461,1,1,2022-01-08 12:55:35,completed,,770.0,106.42,0.0,663.58,215.6,5.39,100.1,0.0,442.59,15.0,45,14,29,4,2 mains,0
51390,34128,1,1,2022-01-08 22:23:16,completed,,322.0,68.43,0.0,253.57,90.16,2.25,41.86,0.0,161.15,15.0,45,17,15,3,1 main,0
51391,34397,1,2,2022-01-08 11:18:59,completed,,305.0,0.0,47.95,257.05,85.4,2.14,41.18,0.0,169.51,15.0,45,25,18,,1 main,0
51392,34398,1,1,2022-01-08 20:18:36,completed,,385.0,0.0,0.0,385.0,107.8,2.69,50.05,0.0,274.5,15.0,45,13,21,,1 main,0
51393,34399,1,2,2022-01-08 21:06:27,completed,,942.0,147.6,0.0,794.4,263.76,6.59,127.17,0.0,524.05,15.0,45,21,68,,3 mains,0
51394,34306,1,1,2022-01-08 17:48:13,completed,,542.0,103.6,0.0,438.4,151.76,3.79,70.46,0.0,282.84,15.0,45,19,28,4,2 mains,0
51395,33941,1,1,2022-01-08 22:37:13,completed,,344.0,100.03,0.0,243.97,96.32,2.41,44.72,0.0,145.25,15.0,45,28,26,5,1 main + add-on,0
51396,34400,1,1,2022-01-08 20:12:19,completed,,316.0,0.0,0.0,316.0,88.48,2.21,41.08,0.0,225.31,15.0,45,16,31,5,1 main,0
51397,33945,1,1,2022-01-08 22:22:45,completed,,366.0,103.59,0.0,262.41,102.48,2.56,47.58,0.0,157.37,15.0,45,20,17,,1 main,0
51398,33248,1,1,2022-01-08 20:26:44,completed,,692.0,0.0,0.0,692.0,193.76,4.84,89.96,0.0,493.4,15.0,45,29,26,,2 mains,0
51399,34333,1,2,2022-01-08 12:10:44,completed,,305.0,0.0,0.0,305.0,85.4,2.14,41.18,0.0,217.47,15.0,45,15,24,5,1 main,0
51400,34118,1,1,2022-01-08 11:16:26,completed,,275.0,0.0,34.05,240.95,77.0,1.93,35.75,0.0,162.03,15.0,45,17,23,,1 main,0
51401,34401,1,1,2022-01-08 12:12:36,completed,,648.0,0.0,60.34,587.66,181.44,4.54,84.24,0.0,401.69,15.0,45,21,23,5,2 mains,0
51402,34402,1,2,2022-01-08 12:23:44,completed,,594.9,256.11,0.0,338.79,166.57,4.16,80.31,0.0,168.06,15.0,45,19,36,4,2 mains,1
51403,34403,1,2,2022-01-08 19:16:25,completed,,380.0,0.0,44.93,335.07,106.4,2.66,51.3,0.0,226.01,15.0,45,23,21,,1 main + beverage,0
51404,34404,1,1,2022-01-08 22:17:12,cancelled,item unavailable,346.0,109.0,0.0,237.0,96.88,2.42,44.98,0.0,137.69,0.0,45,20,30,,1 main,0
51405,33907,1,2,2022-01-08 22:25:56,completed,,337.0,105.56,0.0,231.44,94.36,2.36,45.5,0.0,134.72,15.0,45,13,15,4,1 main,0
51406,34405,1,2,2022-01-08 13:25:50,completed,,359.0,0.0,32.38,326.62,100.52,2.51,48.47,0.0,223.59,15.0,45,26,22,5,1 main + beverage,0
51407,33238,1,2,2022-01-08 16:53:36,completed,,419.0,0.0,0.0,419.0,117.32,2.93,56.57,0.0,298.75,15.0,45,15,51,4,1 main + beverage,0
51408,33611,1,2,2022-01-08 08:04:47,completed,,366.0,0.0,0.0,366.0,102.48,2.56,49.41,0.0,260.96,15.0,45,21,23,4,1 main + add-on,0
51409,34406,1,2,2022-01-08 13:42:51,completed,,739.0,169.16,0.0,569.84,206.92,5.17,99.77,0.0,357.75,15.0,45,18,17,5,2 mains,0
51410,34407,1,2,2022-01-08 13:23:24,completed,,675.0,130.75,0.0,544.25,189.0,4.73,91.12,0.0,350.53,15.0,45,12,26,2,2 mains,0
51411,33532,2,2,2022-01-08 12:03:25,completed,,341.0,0.0,0.0,341.0,95.48,2.39,46.04,0.0,243.13,15.0,45,18,17,,1 main + beverage,0
51412,34408,2,1,2022-01-08 13:56:31,completed,,776.0,0.0,143.29,632.71,217.28,5.43,100.88,0.0,410.0,15.0,45,17,30,2,2 mains + beverage,0
51413,34409,2,2,2022-01-08 11:36:34,completed,,305.0,0.0,43.19,261.81,85.4,2.14,41.18,0.0,174.28,15.0,45,16,12,,1 main,0
51414,33491,2,2,2022-01-08 19:03:10,completed,,709.0,0.0,0.0,709.0,198.52,4.96,95.72,0.0,505.52,15.0,45,21,14,,2 mains + beverage,0
51415,34410,2,1,2022-01-08 20:27:07,completed,,308.0,97.16,0.0,210.84,86.24,2.16,40.04,0.0,122.45,15.0,45,23,23,,1 main,0
51416,34411,2,2,2022-01-08 14:02:10,completed,,305.0,0.0,0.0,305.0,85.4,2.14,41.18,0.0,217.47,15.0,45,18,15,1,1 main,0
51417,34412,2,2,2022-01-08 12:53:33,completed,,580.0,0.0,0.0,580.0,162.4,4.06,78.3,0.0,413.54,15.0,45,18,36,,2 mains,0
51418,34413,2,2,2022-01-08 12:28:12,completed,,380.0,106.79,0.0,273.21,106.4,2.66,51.3,0.0,164.15,15.0,45,15,35,4,1 main + beverage,0
51419,34414,2,2,2022-01-08 11:34:21,completed,,337.0,0.0,0.0,337.0,94.36,2.36,45.5,0.0,240.28,15.0,45,17,9,,1 main,0
51420,33254,2,2,2022-01-08 11:34:40,completed,,350.0,49.89,0.0,300.11,98.0,2.45,47.25,0.0,199.66,15.0,45,20,30,,1 main,0
51421,34415,2,2,2022-01-08 18:59:53,completed,,567.0,0.0,0.0,567.0,158.76,3.97,76.55,0.0,404.27,15.0,45,19,31,5,2 mains,1
51422,34416,2,2,2022-01-08 20:13:35,completed,,637.0,119.36,0.0,517.64,178.36,4.46,86.0,0.0,334.82,15.0,45,21,18,5,2 mains,0
51423,34417,2,2,2022-01-08 20:17:15,completed,,735.0,169.23,0.0,565.77,205.8,5.15,99.23,0.0,354.83,15.0,45,14,25,5,2 mains + beverage,0
51424,34418,2,1,2022-01-08 22:24:21,completed,,298.8,0.0,0.0,298.8,83.66,2.09,38.84,0.0,213.04,15.0,45,19,16,5,1 main + beverage,1
51425,34419,2,1,2022-01-08 19:00:27,completed,,350.0,40.3,0.0,309.7,98.0,2.45,45.5,0.0,209.25,15.0,45,17,12,4,1 main + add-on,0
51426,34420,2,1,2022-01-08 21:23:00,completed,,332.0,71.47,0.0,260.53,92.96,2.32,43.16,0.0,165.25,15.0,45,24,20,3,1 main + beverage,0
51427,34421,2,2,2022-01-08 12:27:58,completed,,305.0,0.0,48.82,256.18,85.4,2.14,41.18,0.0,168.65,15.0,45,18,20,5,1 main,0
51428,34135,2,1,2022-01-08 22:15:50,completed,,354.6,34.63,0.0,319.97,99.29,2.48,46.1,0.0,218.2,15.0,45,21,24,2,1 main + beverage,1
51429,33401,2,1,2022-01-08 22:13:53,completed,,366.0,0.0,69.34,296.66,102.48,2.56,47.58,0.0,191.61,15.0,45,24,16,5,1 main,0
51430,34422,2,2,2022-01-08 17:33:19,completed,,1071.0,0.0,0.0,1071.0,299.88,7.5,144.59,0.0,763.62,15.0,45,30,25,5,3 mains,0
51431,33709,3,2,2022-01-08 22:26:48,completed,,293.0,0.0,0.0,293.0,82.04,2.05,39.55,0.0,208.91,15.0,45,23,39,3,1 main,0
51432,34423,3,1,2022-01-08 12:17:28,completed,,334.0,0.0,44.68,289.32,93.52,2.34,43.42,0.0,193.46,15.0,45,24,17,4,1 main,0
51433,33400,3,1,2022-01-08 22:07:34,completed,,400.0,0.0,0.0,400.0,112.0,2.8,52.0,0.0,285.2,15.0,45,11,32,,1 main + add-on,0
51434,34424,3,1,2022-01-08 18:35:51,completed,,398.0,0.0,0.0,398.0,111.44,2.79,51.74,0.0,283.77,15.0,45,15,15,5,1 main + beverage,0
51435,34425,3,1,2022-01-08 19:29:30,completed,,376.0,0.0,0.0,376.0,105.28,2.63,48.88,0.0,268.09,15.0,45,15,19,4,1 main + beverage,0
51436,34426,3,2,2022-01-08 11:57:09,completed,,661.0,0.0,0.0,661.0,185.08,4.63,89.23,0.0,471.29,15.0,45,14,31,5,2 mains,0
51437,34427,3,1,2022-01-08 20:04:54,completed,,366.0,64.72,0.0,301.28,102.48,2.56,47.58,0.0,196.24,15.0,45,19,36,5,1 main,0
51438,34428,3,1,2022-01-08 18:05:22,completed,,385.0,122.41,0.0,262.59,107.8,2.69,50.05,0.0,152.1,15.0,45,15,25,5,1 main,0
51439,33863,3,2,2022-01-08 13:16:04,completed,,708.0,0.0,0.0,708.0,198.24,4.96,95.58,0.0,504.8,15.0,45,22,19,3,2 mains,0
51440,34429,3,1,2022-01-08 14:06:50,completed,,346.0,0.0,0.0,346.0,96.88,2.42,44.98,0.0,246.7,15.0,45,14,22,4,1 main,0
51441,34389,3,1,2022-01-08 11:49:24,completed,,636.0,0.0,116.3,519.7,178.08,4.45,82.68,0.0,337.17,15.0,45,19,20,5,2 mains,0
51442,34430,3,1,2022-01-08 19:04:38,completed,,388.0,0.0,33.42,354.58,108.64,2.72,50.44,0.0,243.22,15.0,45,17,28,4,1 main + add-on,0
51443,34121,1,2,2022-01-09 11:28:36,completed,,597.6,0.0,0.0,597.6,167.33,4.18,80.68,0.0,426.09,15.0,45,25,20,5,2 mains + beverage,1
51444,34197,1,2,2022-01-09 14:14:38,completed,,642.0,71.87,0.0,570.13,179.76,4.49,86.67,0.0,385.88,15.0,45,19,28,,2 mains,0
51445,34431,1,2,2022-01-09 13:55:43,completed,,293.0,53.96,0.0,239.04,82.04,2.05,39.55,0.0,154.95,15.0,45,24,16,1,1 main,0
51446,34432,1,2,2022-01-09 20:12:01,completed,,663.0,0.0,62.9,600.1,185.64,4.64,89.51,0.0,409.82,15.0,45,20,25,5,2 mains,0
51447,34102,1,2,2022-01-09 22:31:59,completed,,370.0,0.0,73.06,296.94,103.6,2.59,49.95,0.0,190.75,15.0,45,21,18,5,1 main,0
51448,34433,1,2,2022-01-09 22:03:56,completed,,311.0,0.0,49.1,261.9,87.08,2.18,41.98,0.0,172.64,15.0,45,20,41,4,1 main,0
51449,34434,1,2,2022-01-09 20:30:51,completed,,972.0,0.0,0.0,972.0,272.16,6.8,131.22,0.0,693.04,15.0,45,22,29,5,3 mains,0
51450,33870,1,1,2022-01-09 15:26:39,completed,,385.0,0.0,0.0,385.0,107.8,2.69,50.05,0.0,274.5,15.0,45,15,23,5,1 main,0
51451,34435,1,1,2022-01-09 21:00:44,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,45,21,20,4,1 main,0
51452,34100,1,1,2022-01-09 19:26:17,completed,,730.0,0.0,0.0,730.0,204.4,5.11,94.9,0.0,520.49,15.0,45,18,30,5,2 mains + beverage,0
51453,34436,1,2,2022-01-09 20:01:17,completed,,432.0,0.0,0.0,432.0,120.96,3.02,58.32,0.0,308.02,15.0,45,16,28,5,1 main + add-on,0
51454,33335,1,1,2022-01-09 18:41:46,completed,,308.0,79.01,0.0,228.99,86.24,2.16,40.04,0.0,140.59,15.0,45,24,20,2,1 main,0
51455,34437,1,2,2022-01-09 15:04:42,completed,,400.0,0.0,47.72,352.28,112.0,2.8,54.0,0.0,237.48,15.0,45,25,20,4,1 main + beverage,0
51456,34438,1,2,2022-01-09 11:27:19,completed,,323.0,49.84,0.0,273.16,90.44,2.26,43.61,0.0,180.46,15.0,45,14,18,5,1 main + beverage,0
51457,34439,1,1,2022-01-09 11:38:55,completed,,728.0,214.37,0.0,513.63,203.84,5.1,94.64,0.0,304.69,15.0,45,27,27,5,2 mains + beverage,0
51458,34440,1,2,2022-01-09 21:24:31,completed,,305.0,0.0,44.58,260.42,85.4,2.14,41.18,0.0,172.89,15.0,45,32,24,5,1 main,0
51459,33875,1,1,2022-01-09 15:46:52,completed,,382.0,109.84,0.0,272.16,106.96,2.67,49.66,0.0,162.52,15.0,45,13,25,5,1 main + beverage,0
51460,34441,1,2,2022-01-09 14:54:00,completed,,449.0,0.0,49.66,399.34,125.72,3.14,60.62,0.0,270.47,15.0,45,13,13,5,1 main + beverage,0
51461,34442,1,1,2022-01-09 18:27:23,completed,,598.0,140.47,0.0,457.53,167.44,4.19,77.74,0.0,285.9,15.0,45,16,16,5,2 mains,0
51462,34443,1,1,2022-01-09 11:24:50,completed,,308.0,107.22,0.0,200.78,86.24,2.16,40.04,0.0,112.39,15.0,45,20,25,5,1 main,0
51463,33662,1,2,2022-01-09 12:03:25,completed,,592.2,129.71,0.0,462.49,165.82,4.15,79.95,0.0,292.53,15.0,45,15,18,,2 mains + beverage,1
51464,34444,1,1,2022-01-09 21:25:37,completed,,323.0,95.58,0.0,227.42,90.44,2.26,41.99,0.0,134.72,15.0,45,13,46,3,1 main + beverage,0
51465,33871,1,2,2022-01-09 12:56:50,completed,,389.0,69.16,0.0,319.84,108.92,2.72,52.52,0.0,208.2,15.0,45,22,31,4,1 main,0
51466,34445,1,1,2022-01-09 14:59:11,completed,,364.0,0.0,96.7,267.3,101.92,2.55,47.32,0.0,162.83,15.0,45,17,12,,1 main + beverage,0
51467,34240,1,1,2022-01-09 11:54:27,completed,,334.0,0.0,0.0,334.0,93.52,2.34,43.42,0.0,238.14,15.0,45,13,25,5,1 main,0
51468,34446,1,2,2022-01-09 20:13:14,completed,,370.0,0.0,31.63,338.37,103.6,2.59,49.95,0.0,232.18,15.0,45,14,19,5,1 main,0
51469,34447,1,1,2022-01-09 22:01:09,completed,,312.0,0.0,0.0,312.0,87.36,2.18,40.56,0.0,222.46,15.0,45,24,41,3,1 main + beverage,0
51470,34027,1,1,2022-01-09 17:30:57,completed,,302.0,78.61,0.0,223.39,84.56,2.11,39.26,0.0,136.72,15.0,45,14,22,,1 main,0
51471,34448,1,1,2022-01-09 11:43:50,completed,,675.0,274.98,0.0,400.02,189.0,4.73,87.75,0.0,206.29,15.0,45,26,31,5,2 mains,0
51472,34449,1,1,2022-01-09 11:28:38,refunded_full,,302.0,31.68,0.0,270.32,84.56,2.11,39.26,162.19,21.45,15.0,45,16,21,,1 main,0
51473,34450,1,1,2022-01-09 12:10:12,completed,,275.0,0.0,33.13,241.87,77.0,1.93,35.75,0.0,162.94,15.0,45,12,28,5,1 main,0
51474,34451,1,2,2022-01-09 11:19:02,completed,,305.0,32.23,0.0,272.77,85.4,2.14,41.18,0.0,185.23,15.0,45,17,26,5,1 main,0
51475,34452,1,1,2022-01-09 18:15:48,completed,,616.0,0.0,0.0,616.0,172.48,4.31,80.08,0.0,439.21,15.0,45,23,23,,2 mains,0
51476,34453,1,1,2022-01-09 20:22:17,completed,,565.0,119.1,0.0,445.9,158.2,3.96,73.45,0.0,283.74,15.0,45,23,24,5,2 mains,0
51477,34454,1,1,2022-01-09 11:13:54,completed,,350.0,29.18,0.0,320.82,98.0,2.45,45.5,0.0,220.37,15.0,45,13,21,5,1 main + add-on,0
51478,34011,1,1,2022-01-09 19:26:07,completed,,610.0,0.0,0.0,610.0,170.8,4.27,79.3,0.0,434.93,15.0,45,24,22,5,2 mains,0
51479,34455,1,1,2022-01-09 11:24:57,completed,,320.0,0.0,0.0,320.0,89.6,2.24,41.6,0.0,228.16,15.0,45,23,14,4,1 main + beverage,0
51480,34373,1,2,2022-01-09 21:05:53,completed,,335.0,71.96,0.0,263.04,93.8,2.35,45.23,0.0,166.9,15.0,45,26,29,5,1 main + beverage,0
51481,34456,1,2,2022-01-09 08:37:58,completed,,466.0,0.0,85.53,380.47,130.48,3.26,62.91,0.0,246.73,15.0,45,18,24,4,1 main + beverage,0
51482,34457,1,1,2022-01-09 12:12:17,completed,,290.0,57.16,0.0,232.84,81.2,2.03,37.7,0.0,149.61,15.0,45,20,13,5,1 main,0
51483,34458,1,2,2022-01-09 21:27:03,completed,,335.0,0.0,0.0,335.0,93.8,2.35,45.23,0.0,238.85,15.0,45,13,12,,1 main + beverage,0
51484,34459,1,1,2022-01-09 07:03:36,completed,,302.0,96.12,0.0,205.88,84.56,2.11,39.26,0.0,119.21,15.0,45,28,34,5,1 main,0
51485,33932,1,1,2022-01-09 07:46:23,completed,,538.2,122.17,0.0,416.03,150.7,3.77,69.97,0.0,261.56,15.0,45,29,50,4,2 mains,1
51486,34460,1,2,2022-01-09 13:14:42,completed,,759.0,0.0,85.19,673.81,212.52,5.31,102.47,0.0,455.98,15.0,45,22,12,2,2 mains,0
51487,34461,1,2,2022-01-09 07:59:47,completed,,293.0,0.0,0.0,293.0,82.04,2.05,39.55,0.0,208.91,15.0,45,19,14,,1 main,0
51488,34462,1,1,2022-01-09 13:47:28,completed,,322.0,0.0,93.66,228.34,90.16,2.25,41.86,0.0,135.92,15.0,45,23,24,3,1 main,0
51489,34463,1,2,2022-01-09 21:06:55,completed,,418.0,0.0,0.0,418.0,117.04,2.93,56.43,0.0,298.03,15.0,45,27,22,,1 main + beverage,0
51490,33390,1,2,2022-01-09 19:22:47,completed,,370.0,0.0,0.0,370.0,103.6,2.59,49.95,0.0,263.81,15.0,45,11,25,,1 main,0
51491,34464,1,1,2022-01-09 13:08:36,completed,,610.0,0.0,0.0,610.0,170.8,4.27,79.3,0.0,434.93,15.0,45,19,16,,2 mains,0
51492,34465,1,2,2022-01-09 18:24:56,completed,,350.0,70.36,0.0,279.64,98.0,2.45,47.25,0.0,179.19,15.0,45,25,35,,1 main,0
51493,34466,1,2,2022-01-09 13:42:46,completed,,337.0,86.38,0.0,250.62,94.36,2.36,45.5,0.0,153.9,15.0,45,28,27,4,1 main,0
51494,34467,1,2,2022-01-09 09:44:32,completed,,634.0,0.0,0.0,634.0,177.52,4.44,85.59,0.0,452.04,15.0,45,28,19,5,2 mains + beverage,0
51495,34468,2,1,2022-01-09 22:57:04,completed,,268.0,36.05,0.0,231.95,75.04,1.88,34.84,0.0,155.03,15.0,45,11,18,2,1 main + beverage,0
