customer_id,platform_id,platform_customer_ref,first_order_date,delivery_area
39069,2,P2-039069,2022-05-22,thiruvanmiyur
39070,2,P2-039070,2022-05-22,thiruvanmiyur
39071,2,P2-039071,2022-05-22,Thoraipakam
39072,1,P1-039072,2022-05-22,Adyar
39073,1,P1-039073,2022-05-22,Taramani
39074,1,P1-039074,2022-05-22,Thoraipakam
39075,1,P1-039075,2022-05-22,Thoraipakkam
39076,1,P1-039076,2022-05-22,Thoraipakam
39077,1,P1-039077,2022-05-22,Perungudi
39078,2,P2-039078,2022-05-22,Madhavaram
39079,2,P2-039079,2022-05-22,thiruvanmiyur
39080,1,P1-039080,2022-05-22,navalur
39081,1,P1-039081,2022-05-22,taramani
39082,2,P2-039082,2022-05-22,thoraipakkam
39083,2,P2-039083,2022-05-22,Perumgudi
39084,1,P1-039084,2022-05-22,navalur
39085,1,P1-039085,2022-05-22,sholinganallur
39086,2,P2-039086,2022-05-22,perungudi
39087,1,P1-039087,2022-05-23,Thoraipakkam OMR
39088,2,P2-039088,2022-05-23,Velacherry
39089,1,P1-039089,2022-05-23,Thoraipakkam OMR
39090,2,P2-039090,2022-05-23,Perumgudi
39091,1,P1-039091,2022-05-23,taramani
39092,1,P1-039092,2022-05-23,Siruseri
39093,1,P1-039093,2022-05-23,Kandanchawadi
39094,2,P2-039094,2022-05-23,Thoraipakkam
39095,2,P2-039095,2022-05-23,Kandanchavadi 
39096,2,P2-039096,2022-05-23,Thiruvanmiyur
39097,1,P1-039097,2022-05-23,Thiruvanmiyur
39098,2,P2-039098,2022-05-23,Siruseri
39099,2,P2-039099,2022-05-23,Perumgudi
39100,2,P2-039100,2022-05-23,Velacherry
39101,1,P1-039101,2022-05-23,navalur
39102,1,P1-039102,2022-05-23,Siruseri
39103,1,P1-039103,2022-05-23,Kandanchavadi 
39104,1,P1-039104,2022-05-23,Thiruvanmiyur
39105,1,P1-039105,2022-05-23,Kandanchavadi
39106,1,P1-039106,2022-05-23,Kandanchawadi
39107,2,P2-039107,2022-05-23,Kandanchavadi
39108,2,P2-039108,2022-05-23,Madhavaram
39109,1,P1-039109,2022-05-23,thoraipakkam
39110,1,P1-039110,2022-05-23,Thiruvanmiyur
39111,1,P1-039111,2022-05-23,Madhavaram
39112,2,P2-039112,2022-05-24,Thoraipakam
39113,2,P2-039113,2022-05-24,Karapakkam
39114,1,P1-039114,2022-05-24,kandanchavadi
39115,1,P1-039115,2022-05-24,thoraipakkam
39116,1,P1-039116,2022-05-24,Madhavaram
39117,2,P2-039117,2022-05-24,Taramani
39118,2,P2-039118,2022-05-24,Kandanchavadi 
39119,1,P1-039119,2022-05-24,kandanchavadi
39120,2,P2-039120,2022-05-24,Kandanchawadi
39121,2,P2-039121,2022-05-24,Kandanchavadi 
39122,1,P1-039122,2022-05-24,navalur
39123,2,P2-039123,2022-05-24,kandanchavadi
39124,1,P1-039124,2022-05-24,Madhavaram
39125,1,P1-039125,2022-05-24,perungudi
39126,2,P2-039126,2022-05-24,sholinganallur
39127,2,P2-039127,2022-05-24,Taramani
39128,2,P2-039128,2022-05-24,Perungudi.
39129,1,P1-039129,2022-05-24,Taramani
39130,1,P1-039130,2022-05-24,Adyar
39131,2,P2-039131,2022-05-24,thoraipakkam
39132,2,P2-039132,2022-05-24,Kandanchavadi 
39133,1,P1-039133,2022-05-24,Velacherry
39134,2,P2-039134,2022-05-25,Sholinganallur
39135,2,P2-039135,2022-05-25,Kandanchawadi
39136,1,P1-039136,2022-05-25,Taramani
39137,1,P1-039137,2022-05-25,Madhavaram
39138,1,P1-039138,2022-05-25,thiruvanmiyur
39139,2,P2-039139,2022-05-25,navalur
39140,2,P2-039140,2022-05-25,Kandanchavadi 
39141,1,P1-039141,2022-05-25,sholinganallur
39142,2,P2-039142,2022-05-25,velachery
39143,1,P1-039143,2022-05-25,Thoraipakkam
39144,2,P2-039144,2022-05-25,perungudi
39145,1,P1-039145,2022-05-25,sholinganallur
39146,2,P2-039146,2022-05-25,Thoraipakam
39147,2,P2-039147,2022-05-25,Thiruvanmiyur
39148,2,P2-039148,2022-05-25,Perungudi
39149,2,P2-039149,2022-05-26,Kandanchavadi
39150,2,P2-039150,2022-05-26,Thiruvanmiyur
39151,1,P1-039151,2022-05-26,Thoraipakkam OMR
39152,1,P1-039152,2022-05-26,Navalur
39153,2,P2-039153,2022-05-26,taramani
39154,1,P1-039154,2022-05-26,Thoraipakkam
39155,1,P1-039155,2022-05-26,thoraipakkam
39156,2,P2-039156,2022-05-26,Velacherry
39157,2,P2-039157,2022-05-26,Taramani
39158,2,P2-039158,2022-05-26,Sholinganalur
39159,2,P2-039159,2022-05-26,Karapakkam
39160,2,P2-039160,2022-05-26,thoraipakkam
39161,2,P2-039161,2022-05-26,kandanchavadi
39162,2,P2-039162,2022-05-26,Navalur
39163,1,P1-039163,2022-05-26,Madhavaram
39164,1,P1-039164,2022-05-26,Thoraipakkam OMR
39165,2,P2-039165,2022-05-26,perungudi
39166,2,P2-039166,2022-05-26,Perungalathur
39167,1,P1-039167,2022-05-26,Kandanchavadi
39168,2,P2-039168,2022-05-27,Siruseri
39169,1,P1-039169,2022-05-27,Velachery
39170,2,P2-039170,2022-05-27,Kandanchavadi
39171,2,P2-039171,2022-05-27,Sholinganalur
39172,2,P2-039172,2022-05-27,thiruvanmiyur
39173,2,P2-039173,2022-05-27,Taramani
39174,2,P2-039174,2022-05-27,thoraipakkam
39175,1,P1-039175,2022-05-27,Taramani
39176,1,P1-039176,2022-05-27,Thoraipakkam
39177,1,P1-039177,2022-05-27,Siruseri
39178,1,P1-039178,2022-05-27,Sholinganalur
39179,2,P2-039179,2022-05-27,Velacherry
39180,2,P2-039180,2022-05-27,Perumgudi
39181,2,P2-039181,2022-05-27,Perungalathur
39182,2,P2-039182,2022-05-27,Karapakkam
39183,1,P1-039183,2022-05-27,Kandanchavadi 
39184,2,P2-039184,2022-05-27,Adyar
39185,1,P1-039185,2022-05-27,karapakkam
39186,1,P1-039186,2022-05-27,Madhavaram
39187,1,P1-039187,2022-05-28,Velacherry
39188,2,P2-039188,2022-05-28,sholinganallur
39189,2,P2-039189,2022-05-28,Kandanchavadi 
39190,1,P1-039190,2022-05-28,thiruvanmiyur
39191,2,P2-039191,2022-05-28,Thoraipakam
39192,1,P1-039192,2022-05-28,Thoraipakam
39193,2,P2-039193,2022-05-28,sholinganallur
39194,2,P2-039194,2022-05-28,Kandanchavadi 
39195,2,P2-039195,2022-05-28,Navalur
39196,1,P1-039196,2022-05-28,navalur
39197,1,P1-039197,2022-05-28,karapakkam
39198,2,P2-039198,2022-05-28,navalur
39199,1,P1-039199,2022-05-28,Thiruvanmiyur
39200,1,P1-039200,2022-05-28,perungudi
39201,2,P2-039201,2022-05-28,kandanchavadi
39202,2,P2-039202,2022-05-28,Siruseri
39203,1,P1-039203,2022-05-28,Kandanchavadi 
39204,2,P2-039204,2022-05-28,Kandanchavadi
39205,2,P2-039205,2022-05-28,Taramani
39206,2,P2-039206,2022-05-28,kandanchavadi
39207,2,P2-039207,2022-05-28,Thoraipakkam OMR
39208,1,P1-039208,2022-05-28,Sholinganallur
39209,2,P2-039209,2022-05-28,Siruseri
39210,1,P1-039210,2022-05-28,Adyar
39211,2,P2-039211,2022-05-28,Taramani
39212,1,P1-039212,2022-05-28,Siruseri
39213,1,P1-039213,2022-05-28,Perungudi.
39214,1,P1-039214,2022-05-28,Perungudi
39215,2,P2-039215,2022-05-28,navalur
39216,1,P1-039216,2022-05-28,perungudi
39217,2,P2-039217,2022-05-28,Thoraipakkam
39218,2,P2-039218,2022-05-29,Sholinganalur
39219,1,P1-039219,2022-05-29,navalur
39220,2,P2-039220,2022-05-29,navalur
39221,2,P2-039221,2022-05-29,taramani
39222,2,P2-039222,2022-05-29,Velachery
39223,2,P2-039223,2022-05-29,Kandanchavadi
39224,1,P1-039224,2022-05-29,Perungalathur
39225,2,P2-039225,2022-05-29,Perungudi
39226,2,P2-039226,2022-05-29,perungudi
39227,1,P1-039227,2022-05-29,Kandanchavadi
39228,2,P2-039228,2022-05-29,Perungudi
39229,2,P2-039229,2022-05-29,velachery
39230,1,P1-039230,2022-05-29,Navalur
39231,2,P2-039231,2022-05-29,Thoraipakkam OMR
39232,1,P1-039232,2022-05-29,Taramani
39233,2,P2-039233,2022-05-29,Perungalathur
39234,1,P1-039234,2022-05-29,Karapakkam
39235,1,P1-039235,2022-05-29,thoraipakkam
39236,1,P1-039236,2022-05-29,Velachery
39237,2,P2-039237,2022-05-29,Thoraipakkam OMR
39238,2,P2-039238,2022-05-29,Velachery
39239,2,P2-039239,2022-05-29,Madhavaram
39240,1,P1-039240,2022-05-29,thiruvanmiyur
39241,2,P2-039241,2022-05-29,Perungudi
39242,1,P1-039242,2022-05-29,Velacherry
39243,2,P2-039243,2022-05-29,Kandanchavadi
39244,1,P1-039244,2022-05-29,Sholinganallur
39245,1,P1-039245,2022-05-29,navalur
39246,1,P1-039246,2022-05-29,karapakkam
39247,1,P1-039247,2022-05-29,Kandanchavadi 
39248,2,P2-039248,2022-05-29,perungudi
39249,1,P1-039249,2022-05-29,Sholinganalur
39250,1,P1-039250,2022-05-29,navalur
39251,2,P2-039251,2022-05-29,Navalur
39252,2,P2-039252,2022-05-29,perungudi
39253,1,P1-039253,2022-05-29,Madhavaram
39254,1,P1-039254,2022-05-29,Thoraipakkam OMR
39255,1,P1-039255,2022-05-29,Thoraipakam
39256,2,P2-039256,2022-05-29,Thoraipakkam
39257,2,P2-039257,2022-05-29,Kandanchavadi
39258,2,P2-039258,2022-05-29,taramani
39259,2,P2-039259,2022-05-29,Thoraipakkam OMR
39260,2,P2-039260,2022-05-29,Adyar
39261,2,P2-039261,2022-05-29,thiruvanmiyur
39262,1,P1-039262,2022-05-29,Perungudi.
39263,1,P1-039263,2022-05-29,thiruvanmiyur
39264,1,P1-039264,2022-05-29,Karapakkam
39265,1,P1-039265,2022-05-30,Navalur
39266,2,P2-039266,2022-05-30,Perungalathur
39267,2,P2-039267,2022-05-30,perungudi
39268,2,P2-039268,2022-05-30,Velacherry
39269,2,P2-039269,2022-05-30,taramani
39270,2,P2-039270,2022-05-30,Thoraipakam
39271,2,P2-039271,2022-05-30,sholinganallur
39272,1,P1-039272,2022-05-30,Thiruvanmiyur
39273,1,P1-039273,2022-05-30,Karapakkam
39274,1,P1-039274,2022-05-30,velachery
39275,1,P1-039275,2022-05-30,taramani
39276,1,P1-039276,2022-05-30,Sholinganalur
39277,1,P1-039277,2022-05-30,Kandanchavadi
39278,1,P1-039278,2022-05-30,Thiruvanmiyur
39279,1,P1-039279,2022-05-30,Thoraipakkam OMR
39280,1,P1-039280,2022-05-30,taramani
39281,1,P1-039281,2022-05-30,Adyar
39282,1,P1-039282,2022-05-31,Thoraipakkam
39283,1,P1-039283,2022-05-31,thiruvanmiyur
39284,1,P1-039284,2022-05-31,Velachery
39285,1,P1-039285,2022-05-31,Kandanchavadi 
39286,1,P1-039286,2022-05-31,Kandanchawadi
39287,2,P2-039287,2022-05-31,Perungudi
39288,2,P2-039288,2022-05-31,sholinganallur
39289,1,P1-039289,2022-05-31,Karapakkam
39290,1,P1-039290,2022-05-31,Velacherry
39291,2,P2-039291,2022-05-31,thiruvanmiyur
39292,1,P1-039292,2022-05-31,Perumgudi
39293,2,P2-039293,2022-05-31,Siruseri
39294,2,P2-039294,2022-05-31,sholinganallur
39295,2,P2-039295,2022-05-31,Adyar
39296,1,P1-039296,2022-05-31,kandanchavadi
39297,2,P2-039297,2022-05-31,Sholinganalur
39298,1,P1-039298,2022-05-31,Madhavaram
39299,2,P2-039299,2022-05-31,Perungudi.
39300,2,P2-039300,2022-05-31,taramani
39301,1,P1-039301,2022-05-31,sholinganallur
39302,1,P1-039302,2022-06-01,thoraipakkam
39303,2,P2-039303,2022-06-01,Madhavaram
39304,2,P2-039304,2022-06-01,Perumgudi
39305,1,P1-039305,2022-06-01,karapakkam
39306,1,P1-039306,2022-06-01,navalur
39307,1,P1-039307,2022-06-01,Adyar
39308,1,P1-039308,2022-06-01,velachery
39309,1,P1-039309,2022-06-01,Kandanchawadi
39310,2,P2-039310,2022-06-01,Thoraipakam
39311,1,P1-039311,2022-06-01,Perumgudi
39312,2,P2-039312,2022-06-01,Kandanchawadi
39313,1,P1-039313,2022-06-01,Thoraipakam
39314,1,P1-039314,2022-06-01,Sholinganallur
39315,1,P1-039315,2022-06-01,perungudi
39316,2,P2-039316,2022-06-01,Thiruvanmiyur
39317,2,P2-039317,2022-06-01,kandanchavadi
39318,2,P2-039318,2022-06-01,perungudi
39319,2,P2-039319,2022-06-01,Kandanchavadi 
39320,2,P2-039320,2022-06-01,thoraipakkam
39321,2,P2-039321,2022-06-01,Sholinganalur
39322,1,P1-039322,2022-06-01,Taramani
39323,2,P2-039323,2022-06-01,Thoraipakkam
39324,1,P1-039324,2022-06-02,Perumgudi
39325,1,P1-039325,2022-06-02,Thoraipakkam OMR
39326,1,P1-039326,2022-06-02,navalur
39327,1,P1-039327,2022-06-02,Taramani
39328,2,P2-039328,2022-06-02,velachery
39329,2,P2-039329,2022-06-02,kandanchavadi
39330,2,P2-039330,2022-06-02,Madhavaram
39331,2,P2-039331,2022-06-02,Thoraipakkam
39332,2,P2-039332,2022-06-02,Navalur
39333,1,P1-039333,2022-06-02,Perungudi.
39334,2,P2-039334,2022-06-02,Kandanchawadi
39335,1,P1-039335,2022-06-02,kandanchavadi
39336,1,P1-039336,2022-06-02,Thiruvanmiyur
39337,2,P2-039337,2022-06-02,Thoraipakkam
39338,2,P2-039338,2022-06-02,Perungudi.
39339,2,P2-039339,2022-06-02,Madhavaram
39340,2,P2-039340,2022-06-02,Thiruvanmiyur
39341,1,P1-039341,2022-06-02,thiruvanmiyur
39342,2,P2-039342,2022-06-03,Velachery
39343,1,P1-039343,2022-06-03,Kandanchavadi 
39344,2,P2-039344,2022-06-03,velachery
39345,2,P2-039345,2022-06-03,Karapakkam
39346,1,P1-039346,2022-06-03,karapakkam
39347,2,P2-039347,2022-06-03,Perungudi
39348,1,P1-039348,2022-06-03,Perungalathur
39349,2,P2-039349,2022-06-03,Perungalathur
39350,2,P2-039350,2022-06-03,Sholinganalur
39351,1,P1-039351,2022-06-03,thiruvanmiyur
39352,2,P2-039352,2022-06-03,taramani
39353,2,P2-039353,2022-06-03,Velachery
39354,2,P2-039354,2022-06-03,karapakkam
39355,2,P2-039355,2022-06-03,Velacherry
39356,2,P2-039356,2022-06-03,Thoraipakkam OMR
39357,1,P1-039357,2022-06-04,thiruvanmiyur
39358,2,P2-039358,2022-06-04,Thiruvanmiyur
39359,2,P2-039359,2022-06-04,Perungudi
39360,2,P2-039360,2022-06-04,thiruvanmiyur
39361,2,P2-039361,2022-06-04,Velachery
39362,2,P2-039362,2022-06-04,velachery
39363,2,P2-039363,2022-06-04,Kandanchavadi
39364,2,P2-039364,2022-06-04,Madhavaram
39365,2,P2-039365,2022-06-04,Sholinganallur
39366,1,P1-039366,2022-06-04,taramani
39367,2,P2-039367,2022-06-04,Perumgudi
39368,1,P1-039368,2022-06-04,Karapakkam
39369,2,P2-039369,2022-06-04,Thoraipakkam OMR
39370,2,P2-039370,2022-06-04,Kandanchawadi
39371,1,P1-039371,2022-06-04,taramani
39372,1,P1-039372,2022-06-04,kandanchavadi
39373,2,P2-039373,2022-06-04,Siruseri
39374,2,P2-039374,2022-06-04,Sholinganallur
39375,1,P1-039375,2022-06-04,karapakkam
39376,2,P2-039376,2022-06-04,Perungudi
39377,2,P2-039377,2022-06-04,Perumgudi
39378,2,P2-039378,2022-06-04,Perungudi.
39379,2,P2-039379,2022-06-04,karapakkam
39380,2,P2-039380,2022-06-04,thoraipakkam
39381,2,P2-039381,2022-06-04,Navalur
39382,1,P1-039382,2022-06-04,Velachery
39383,1,P1-039383,2022-06-04,velachery
39384,1,P1-039384,2022-06-04,Velacherry
39385,1,P1-039385,2022-06-04,Velachery
39386,1,P1-039386,2022-06-04,Velachery
39387,2,P2-039387,2022-06-04,Kandanchavadi 
39388,1,P1-039388,2022-06-04,Thoraipakam
39389,1,P1-039389,2022-06-04,Adyar
39390,2,P2-039390,2022-06-04,Navalur
39391,2,P2-039391,2022-06-04,Kandanchawadi
39392,1,P1-039392,2022-06-04,Sholinganalur
39393,2,P2-039393,2022-06-04,Thoraipakam
39394,2,P2-039394,2022-06-05,Kandanchavadi 
39395,1,P1-039395,2022-06-05,Karapakkam
39396,2,P2-039396,2022-06-05,taramani
39397,1,P1-039397,2022-06-05,Madhavaram
39398,1,P1-039398,2022-06-05,Thoraipakkam
39399,2,P2-039399,2022-06-05,Perumgudi
39400,1,P1-039400,2022-06-05,Velachery
39401,2,P2-039401,2022-06-05,Sholinganalur
39402,2,P2-039402,2022-06-05,Thoraipakam
39403,2,P2-039403,2022-06-05,Siruseri
39404,2,P2-039404,2022-06-05,Sholinganalur
39405,2,P2-039405,2022-06-05,Madhavaram
39406,1,P1-039406,2022-06-05,Perungudi
39407,1,P1-039407,2022-06-05,Sholinganalur
39408,1,P1-039408,2022-06-05,Kandanchavadi
39409,2,P2-039409,2022-06-05,Thoraipakam
39410,1,P1-039410,2022-06-05,thoraipakkam
39411,2,P2-039411,2022-06-05,Perungalathur
39412,1,P1-039412,2022-06-05,Thoraipakkam
39413,1,P1-039413,2022-06-05,Perungalathur
39414,1,P1-039414,2022-06-05,velachery
39415,2,P2-039415,2022-06-05,Kandanchavadi 
39416,2,P2-039416,2022-06-05,Velachery
39417,1,P1-039417,2022-06-05,karapakkam
39418,1,P1-039418,2022-06-05,Velachery
39419,1,P1-039419,2022-06-05,Perungudi.
39420,2,P2-039420,2022-06-05,Velacherry
39421,2,P2-039421,2022-06-05,sholinganallur
39422,1,P1-039422,2022-06-05,Siruseri
39423,1,P1-039423,2022-06-05,Karapakkam
39424,1,P1-039424,2022-06-05,Madhavaram
39425,1,P1-039425,2022-06-05,Perungudi
39426,2,P2-039426,2022-06-05,Taramani
39427,1,P1-039427,2022-06-05,Kandanchavadi
39428,1,P1-039428,2022-06-05,Madhavaram
39429,1,P1-039429,2022-06-05,Perungudi.
39430,2,P2-039430,2022-06-05,Thiruvanmiyur
39431,1,P1-039431,2022-06-05,Siruseri
39432,2,P2-039432,2022-06-05,Navalur
39433,2,P2-039433,2022-06-05,Velacherry
39434,2,P2-039434,2022-06-05,Sholinganallur
39435,1,P1-039435,2022-06-05,perungudi
39436,1,P1-039436,2022-06-05,Karapakkam
39437,1,P1-039437,2022-06-05,Siruseri
39438,2,P2-039438,2022-06-05,Velachery
39439,1,P1-039439,2022-06-06,velachery
39440,1,P1-039440,2022-06-06,Kandanchavadi 
39441,1,P1-039441,2022-06-06,Kandanchawadi
39442,2,P2-039442,2022-06-06,perungudi
39443,1,P1-039443,2022-06-06,sholinganallur
39444,1,P1-039444,2022-06-06,thoraipakkam
39445,1,P1-039445,2022-06-06,Adyar
39446,2,P2-039446,2022-06-06,Perungudi.
39447,2,P2-039447,2022-06-06,Siruseri
39448,2,P2-039448,2022-06-06,Perumgudi
39449,1,P1-039449,2022-06-06,Kandanchavadi
39450,1,P1-039450,2022-06-06,Kandanchavadi
39451,2,P2-039451,2022-06-06,karapakkam
39452,1,P1-039452,2022-06-06,Thoraipakam
39453,1,P1-039453,2022-06-06,Velachery
39454,2,P2-039454,2022-06-06,karapakkam
39455,1,P1-039455,2022-06-06,Velachery
39456,1,P1-039456,2022-06-06,Perungalathur
39457,2,P2-039457,2022-06-06,velachery
39458,2,P2-039458,2022-06-06,Perungalathur
39459,2,P2-039459,2022-06-07,Perungalathur
39460,2,P2-039460,2022-06-07,Kandanchavadi 
39461,1,P1-039461,2022-06-07,kandanchavadi
39462,2,P2-039462,2022-06-07,velachery
39463,2,P2-039463,2022-06-07,Siruseri
39464,1,P1-039464,2022-06-07,Velacherry
39465,2,P2-039465,2022-06-07,Siruseri
39466,2,P2-039466,2022-06-07,Kandanchavadi
39467,2,P2-039467,2022-06-07,velachery
39468,1,P1-039468,2022-06-07,Taramani
39469,2,P2-039469,2022-06-07,Sholinganalur
39470,2,P2-039470,2022-06-07,sholinganallur
39471,2,P2-039471,2022-06-07,Thoraipakkam
39472,1,P1-039472,2022-06-07,thoraipakkam
39473,2,P2-039473,2022-06-07,Perungalathur
39474,2,P2-039474,2022-06-07,Kandanchawadi
39475,1,P1-039475,2022-06-07,sholinganallur
39476,1,P1-039476,2022-06-08,velachery
39477,2,P2-039477,2022-06-08,kandanchavadi
39478,2,P2-039478,2022-06-08,velachery
39479,1,P1-039479,2022-06-08,Thoraipakam
39480,2,P2-039480,2022-06-08,Perungudi
39481,2,P2-039481,2022-06-08,Perumgudi
39482,1,P1-039482,2022-06-08,Velacherry
39483,1,P1-039483,2022-06-08,Thoraipakkam
39484,1,P1-039484,2022-06-08,Perungudi.
39485,1,P1-039485,2022-06-08,perungudi
39486,1,P1-039486,2022-06-08,Thoraipakkam OMR
39487,2,P2-039487,2022-06-08,Thoraipakam
39488,2,P2-039488,2022-06-08,Sholinganalur
39489,1,P1-039489,2022-06-08,Kandanchavadi 
39490,2,P2-039490,2022-06-08,Thoraipakkam OMR
39491,1,P1-039491,2022-06-08,perungudi
39492,1,P1-039492,2022-06-08,Kandanchavadi
39493,1,P1-039493,2022-06-08,thiruvanmiyur
39494,1,P1-039494,2022-06-08,thiruvanmiyur
39495,1,P1-039495,2022-06-08,sholinganallur
39496,1,P1-039496,2022-06-08,velachery
39497,2,P2-039497,2022-06-08,Kandanchavadi
39498,2,P2-039498,2022-06-08,Navalur
39499,2,P2-039499,2022-06-08,Taramani
39500,1,P1-039500,2022-06-09,perungudi
39501,1,P1-039501,2022-06-09,Sholinganallur
39502,2,P2-039502,2022-06-09,Perumgudi
39503,1,P1-039503,2022-06-09,perungudi
39504,1,P1-039504,2022-06-09,Thiruvanmiyur
39505,1,P1-039505,2022-06-09,thoraipakkam
39506,1,P1-039506,2022-06-09,Perungalathur
39507,1,P1-039507,2022-06-09,Kandanchawadi
39508,1,P1-039508,2022-06-09,navalur
39509,1,P1-039509,2022-06-09,Velacherry
39510,1,P1-039510,2022-06-09,Perungudi
39511,2,P2-039511,2022-06-09,Perumgudi
39512,2,P2-039512,2022-06-09,velachery
39513,1,P1-039513,2022-06-09,Kandanchawadi
39514,2,P2-039514,2022-06-09,Thoraipakkam OMR
39515,1,P1-039515,2022-06-09,Kandanchavadi 
39516,1,P1-039516,2022-06-09,Perungalathur
39517,2,P2-039517,2022-06-09,Thoraipakkam OMR
39518,2,P2-039518,2022-06-09,Taramani
39519,2,P2-039519,2022-06-09,Karapakkam
39520,2,P2-039520,2022-06-09,Perungudi.
39521,2,P2-039521,2022-06-09,Velacherry
39522,1,P1-039522,2022-06-10,thiruvanmiyur
39523,2,P2-039523,2022-06-10,Thoraipakkam OMR
39524,1,P1-039524,2022-06-10,Perungudi.
39525,2,P2-039525,2022-06-10,Perungalathur
39526,1,P1-039526,2022-06-10,sholinganallur
39527,2,P2-039527,2022-06-10,Thoraipakkam OMR
39528,2,P2-039528,2022-06-10,Madhavaram
39529,1,P1-039529,2022-06-10,Thoraipakkam
39530,2,P2-039530,2022-06-10,taramani
39531,1,P1-039531,2022-06-10,navalur
39532,1,P1-039532,2022-06-10,taramani
39533,2,P2-039533,2022-06-10,velachery
39534,1,P1-039534,2022-06-10,perungudi
39535,1,P1-039535,2022-06-10,Velachery
39536,2,P2-039536,2022-06-10,sholinganallur
39537,2,P2-039537,2022-06-10,Sholinganallur
39538,2,P2-039538,2022-06-10,taramani
39539,1,P1-039539,2022-06-10,taramani
39540,1,P1-039540,2022-06-10,Thoraipakkam
39541,2,P2-039541,2022-06-10,thiruvanmiyur
39542,2,P2-039542,2022-06-10,Kandanchavadi 
39543,1,P1-039543,2022-06-11,Navalur
39544,1,P1-039544,2022-06-11,Perungudi.
39545,1,P1-039545,2022-06-11,Kandanchawadi
39546,2,P2-039546,2022-06-11,Adyar
39547,2,P2-039547,2022-06-11,navalur
39548,1,P1-039548,2022-06-11,Perungalathur
39549,2,P2-039549,2022-06-11,Velachery
39550,2,P2-039550,2022-06-11,Thoraipakkam OMR
39551,2,P2-039551,2022-06-11,Siruseri
39552,1,P1-039552,2022-06-11,perungudi
39553,1,P1-039553,2022-06-11,Kandanchawadi
39554,2,P2-039554,2022-06-11,navalur
39555,2,P2-039555,2022-06-11,Perumgudi
39556,2,P2-039556,2022-06-11,Velachery
39557,2,P2-039557,2022-06-11,Kandanchawadi
39558,1,P1-039558,2022-06-11,Thiruvanmiyur
39559,1,P1-039559,2022-06-11,Navalur
39560,2,P2-039560,2022-06-11,navalur
39561,1,P1-039561,2022-06-11,Sholinganallur
39562,2,P2-039562,2022-06-11,Perumgudi
39563,2,P2-039563,2022-06-11,Taramani
39564,2,P2-039564,2022-06-11,Thoraipakam
39565,1,P1-039565,2022-06-11,Kandanchavadi 
39566,1,P1-039566,2022-06-11,Thoraipakam
39567,1,P1-039567,2022-06-11,Navalur
39568,2,P2-039568,2022-06-11,Thoraipakam
39569,2,P2-039569,2022-06-11,Thoraipakam
39570,2,P2-039570,2022-06-11,Perumgudi
39571,2,P2-039571,2022-06-11,Kandanchavadi 
39572,1,P1-039572,2022-06-11,Perungalathur
39573,1,P1-039573,2022-06-11,thiruvanmiyur
39574,2,P2-039574,2022-06-11,Kandanchawadi
39575,2,P2-039575,2022-06-11,Sholinganalur
39576,1,P1-039576,2022-06-11,Thiruvanmiyur
39577,1,P1-039577,2022-06-11,Perungalathur
39578,2,P2-039578,2022-06-11,Taramani
39579,1,P1-039579,2022-06-11,Thoraipakam
39580,2,P2-039580,2022-06-11,Sholinganallur
39581,2,P2-039581,2022-06-11,Thoraipakkam OMR
39582,1,P1-039582,2022-06-11,Kandanchawadi
39583,2,P2-039583,2022-06-11,sholinganallur
39584,2,P2-039584,2022-06-11,sholinganallur
39585,2,P2-039585,2022-06-11,Madhavaram
39586,2,P2-039586,2022-06-12,Velachery
39587,2,P2-039587,2022-06-12,Navalur
39588,1,P1-039588,2022-06-12,Velachery
39589,2,P2-039589,2022-06-12,Karapakkam
39590,1,P1-039590,2022-06-12,Perungalathur
39591,2,P2-039591,2022-06-12,Perungalathur
39592,1,P1-039592,2022-06-12,Siruseri
39593,1,P1-039593,2022-06-12,Taramani
39594,2,P2-039594,2022-06-12,kandanchavadi
39595,1,P1-039595,2022-06-12,Karapakkam
39596,1,P1-039596,2022-06-12,Perungalathur
39597,1,P1-039597,2022-06-12,Navalur
39598,2,P2-039598,2022-06-12,taramani
39599,1,P1-039599,2022-06-12,sholinganallur
39600,2,P2-039600,2022-06-12,Karapakkam
39601,2,P2-039601,2022-06-12,Madhavaram
39602,2,P2-039602,2022-06-12,Thoraipakkam OMR
39603,1,P1-039603,2022-06-12,Siruseri
39604,1,P1-039604,2022-06-12,Perungalathur
39605,2,P2-039605,2022-06-12,sholinganallur
39606,2,P2-039606,2022-06-12,Velacherry
39607,1,P1-039607,2022-06-12,sholinganallur
39608,1,P1-039608,2022-06-12,Kandanchavadi
39609,2,P2-039609,2022-06-12,Taramani
39610,2,P2-039610,2022-06-12,Velachery
39611,2,P2-039611,2022-06-12,Thoraipakam
39612,2,P2-039612,2022-06-12,Perungudi.
39613,2,P2-039613,2022-06-12,Kandanchawadi
39614,1,P1-039614,2022-06-12,Perumgudi
39615,2,P2-039615,2022-06-12,navalur
39616,2,P2-039616,2022-06-12,Perungalathur
39617,2,P2-039617,2022-06-12,Sholinganallur
39618,2,P2-039618,2022-06-12,thiruvanmiyur
